SYMBOL,TIME,PRICE
BTCBUSD,2021_02_27__21_46_00,46786
BTCBUSD,2021_02_27__21_46_01,46794
BTCBUSD,2021_02_27__21_46_02,46791
BTCBUSD,2021_02_27__21_46_03,46791
BTCBUSD,2021_02_27__21_46_04,46791
BTCBUSD,2021_02_27__21_46_05,46786
BTCBUSD,2021_02_27__21_46_06,46786
BTCBUSD,2021_02_27__21_46_07,46787
BTCBUSD,2021_02_27__21_46_08,46797
BTCBUSD,2021_02_27__21_46_09,46803
BTCBUSD,2021_02_27__21_46_10,46811
BTCBUSD,2021_02_27__21_46_11,46811
BTCBUSD,2021_02_27__21_46_12,46811
BTCBUSD,2021_02_27__21_46_13,46811
BTCBUSD,2021_02_27__21_46_14,46807
BTCBUSD,2021_02_27__21_46_15,46801
BTCBUSD,2021_02_27__21_46_16,46796
BTCBUSD,2021_02_27__21_46_17,46796
BTCBUSD,2021_02_27__21_46_18,46796
BTCBUSD,2021_02_27__21_46_19,46796
BTCBUSD,2021_02_27__21_46_20,46785
BTCBUSD,2021_02_27__21_46_21,46795
BTCBUSD,2021_02_27__21_46_22,46795
BTCBUSD,2021_02_27__21_46_23,46791
BTCBUSD,2021_02_27__21_46_24,46797
BTCBUSD,2021_02_27__21_46_25,46797
BTCBUSD,2021_02_27__21_46_26,46803
BTCBUSD,2021_02_27__21_46_27,46805
BTCBUSD,2021_02_27__21_46_28,46805
BTCBUSD,2021_02_27__21_46_29,46811
BTCBUSD,2021_02_27__21_46_30,46812
BTCBUSD,2021_02_27__21_46_31,46811
BTCBUSD,2021_02_27__21_46_32,46811
BTCBUSD,2021_02_27__21_46_33,46812
BTCBUSD,2021_02_27__21_46_34,46812
BTCBUSD,2021_02_27__21_46_35,46812
BTCBUSD,2021_02_27__21_46_36,46812
BTCBUSD,2021_02_27__21_46_37,46812
BTCBUSD,2021_02_27__21_46_38,46812
BTCBUSD,2021_02_27__21_46_39,46811
BTCBUSD,2021_02_27__21_46_40,46811
BTCBUSD,2021_02_27__21_46_41,46812
BTCBUSD,2021_02_27__21_46_42,46814
BTCBUSD,2021_02_27__21_46_43,46814
BTCBUSD,2021_02_27__21_46_44,46816
BTCBUSD,2021_02_27__21_46_45,46816
BTCBUSD,2021_02_27__21_46_46,46829
BTCBUSD,2021_02_27__21_46_47,46833
BTCBUSD,2021_02_27__21_46_48,46836
BTCBUSD,2021_02_27__21_46_49,46836
BTCBUSD,2021_02_27__21_46_50,46842
BTCBUSD,2021_02_27__21_46_51,46837
BTCBUSD,2021_02_27__21_46_52,46838
BTCBUSD,2021_02_27__21_46_53,46838
BTCBUSD,2021_02_27__21_46_54,46838
BTCBUSD,2021_02_27__21_46_55,46838
BTCBUSD,2021_02_27__21_46_56,46836
BTCBUSD,2021_02_27__21_46_57,46836
BTCBUSD,2021_02_27__21_46_58,46836
BTCBUSD,2021_02_27__21_46_59,46838
BTCBUSD,2021_02_27__21_47_00,46838
BTCBUSD,2021_02_27__21_47_01,46838
BTCBUSD,2021_02_27__21_47_02,46841
BTCBUSD,2021_02_27__21_47_03,46845
BTCBUSD,2021_02_27__21_47_04,46845
BTCBUSD,2021_02_27__21_47_05,46849
BTCBUSD,2021_02_27__21_47_06,46851
BTCBUSD,2021_02_27__21_47_07,46851
BTCBUSD,2021_02_27__21_47_08,46855
BTCBUSD,2021_02_27__21_47_09,46863
BTCBUSD,2021_02_27__21_47_10,46877
BTCBUSD,2021_02_27__21_47_11,46877
BTCBUSD,2021_02_27__21_47_12,46880
BTCBUSD,2021_02_27__21_47_13,46892
BTCBUSD,2021_02_27__21_47_14,46894
BTCBUSD,2021_02_27__21_47_15,46894
BTCBUSD,2021_02_27__21_47_16,46894
BTCBUSD,2021_02_27__21_47_17,46892
BTCBUSD,2021_02_27__21_47_18,46892
BTCBUSD,2021_02_27__21_47_19,46892
BTCBUSD,2021_02_27__21_47_20,46888
BTCBUSD,2021_02_27__21_47_21,46880
BTCBUSD,2021_02_27__21_47_22,46862
BTCBUSD,2021_02_27__21_47_23,46862
BTCBUSD,2021_02_27__21_47_24,46862
BTCBUSD,2021_02_27__21_47_25,46862
BTCBUSD,2021_02_27__21_47_26,46865
BTCBUSD,2021_02_27__21_47_27,46865
BTCBUSD,2021_02_27__21_47_28,46867
BTCBUSD,2021_02_27__21_47_29,46875
BTCBUSD,2021_02_27__21_47_30,46881
BTCBUSD,2021_02_27__21_47_31,46884
BTCBUSD,2021_02_27__21_47_32,46884
BTCBUSD,2021_02_27__21_47_33,46890
BTCBUSD,2021_02_27__21_47_34,46885
BTCBUSD,2021_02_27__21_47_35,46895
BTCBUSD,2021_02_27__21_47_36,46895
BTCBUSD,2021_02_27__21_47_37,46903
BTCBUSD,2021_02_27__21_47_38,46905
BTCBUSD,2021_02_27__21_47_39,46906
BTCBUSD,2021_02_27__21_47_40,46906
BTCBUSD,2021_02_27__21_47_41,46910
BTCBUSD,2021_02_27__21_47_42,46906
BTCBUSD,2021_02_27__21_47_43,46906
BTCBUSD,2021_02_27__21_47_44,46883
BTCBUSD,2021_02_27__21_47_45,46883
BTCBUSD,2021_02_27__21_47_46,46883
BTCBUSD,2021_02_27__21_47_47,46883
BTCBUSD,2021_02_27__21_47_48,46875
BTCBUSD,2021_02_27__21_47_49,46876
BTCBUSD,2021_02_27__21_47_50,46884
BTCBUSD,2021_02_27__21_47_51,46883
BTCBUSD,2021_02_27__21_47_52,46883
BTCBUSD,2021_02_27__21_47_53,46883
BTCBUSD,2021_02_27__21_47_54,46883
BTCBUSD,2021_02_27__21_47_55,46883
BTCBUSD,2021_02_27__21_47_56,46883
BTCBUSD,2021_02_27__21_47_57,46887
BTCBUSD,2021_02_27__21_47_58,46887
BTCBUSD,2021_02_27__21_47_59,46896
BTCBUSD,2021_02_27__21_48_00,46895
BTCBUSD,2021_02_27__21_48_01,46888
BTCBUSD,2021_02_27__21_48_02,46882
BTCBUSD,2021_02_27__21_48_03,46882
BTCBUSD,2021_02_27__21_48_04,46882
BTCBUSD,2021_02_27__21_48_05,46880
BTCBUSD,2021_02_27__21_48_06,46880
BTCBUSD,2021_02_27__21_48_07,46882
BTCBUSD,2021_02_27__21_48_08,46895
BTCBUSD,2021_02_27__21_48_09,46895
BTCBUSD,2021_02_27__21_48_10,46895
BTCBUSD,2021_02_27__21_48_11,46901
BTCBUSD,2021_02_27__21_48_12,46899
BTCBUSD,2021_02_27__21_48_13,46899
BTCBUSD,2021_02_27__21_48_14,46899
BTCBUSD,2021_02_27__21_48_15,46899
BTCBUSD,2021_02_27__21_48_16,46901
BTCBUSD,2021_02_27__21_48_17,46901
BTCBUSD,2021_02_27__21_48_18,46907
BTCBUSD,2021_02_27__21_48_19,46907
BTCBUSD,2021_02_27__21_48_20,46907
BTCBUSD,2021_02_27__21_48_21,46907
BTCBUSD,2021_02_27__21_48_22,46907
BTCBUSD,2021_02_27__21_48_23,46913
BTCBUSD,2021_02_27__21_48_24,46915
BTCBUSD,2021_02_27__21_48_25,46930
BTCBUSD,2021_02_27__21_48_26,46931
BTCBUSD,2021_02_27__21_48_27,46926
BTCBUSD,2021_02_27__21_48_28,46922
BTCBUSD,2021_02_27__21_48_29,46926
BTCBUSD,2021_02_27__21_48_30,46924
BTCBUSD,2021_02_27__21_48_31,46924
BTCBUSD,2021_02_27__21_48_32,46924
BTCBUSD,2021_02_27__21_48_33,46924
BTCBUSD,2021_02_27__21_48_34,46932
BTCBUSD,2021_02_27__21_48_35,46932
BTCBUSD,2021_02_27__21_48_36,46932
BTCBUSD,2021_02_27__21_48_37,46933
BTCBUSD,2021_02_27__21_48_38,46943
BTCBUSD,2021_02_27__21_48_39,46948
BTCBUSD,2021_02_27__21_48_40,46953
BTCBUSD,2021_02_27__21_48_41,46953
BTCBUSD,2021_02_27__21_48_42,46953
BTCBUSD,2021_02_27__21_48_43,46944
BTCBUSD,2021_02_27__21_48_44,46942
BTCBUSD,2021_02_27__21_48_45,46947
BTCBUSD,2021_02_27__21_48_46,46953
BTCBUSD,2021_02_27__21_48_47,46959
BTCBUSD,2021_02_27__21_48_48,46959
